regiao,estado,latitude,longitude,dataColeta,valorVenda
SE,RJ,-22.628631,-43.0292053,19/03/2020,4.899
S,RS,-29.8720524,-51.0338124,15/06/2020,3.869
NE,MA,-7.519605099999975,-46.0404037,23/05/2022,7.99
SE,SP,-23.50618919999997,-46.6047869,22/10/2020,3.899
CO,DF,-15.7650202,-47.8748344,14/07/2020,3.799
NE,PI,-2.911073899999975,-41.7664257,15/07/2020,4.29
CO,MT,-16.47205209999997,-54.63226710000001,06/07/2021,5.799
SE,RJ,-22.93598129999997,-43.582517,24/11/2020,4.999
NE,CE,-3.726228199999975,-38.559758,27/10/2021,6.699
SE,MG,-20.9080123,-46.9768667,24/06/2020,4.499
SE,RJ,-22.7446724,-43.4386471,07/06/2022,7.69
S,SC,-28.68964709999998,-49.3491372,03/08/2021,5.599
S,SC,-27.1008298,-52.6270359,11/05/2020,3.449
SE,RJ,-22.80824769999997,-43.4073232,13/05/2020,4.199
NE,RN,-5.849284599999974,-35.18415710000001,28/07/2021,6.39
CO,MT,-15.60150859999997,-56.08791840000001,08/11/2021,6.699
SE,SP,-22.5585591,-47.380906,01/07/2021,5.299
NE,AL,-9.776699499999975,-36.63296009999999,05/03/2020,4.729
N,PA,-1.405635399999974,-48.43593019999999,10/05/2022,6.95
CO,MS,-17.64762219999998,-54.6511575,02/05/2022,7.39
SE,RJ,-22.90499949999997,-43.19123869999999,17/08/2020,4.399
CO,GO,-17.7254237,-49.1170862,10/03/2020,4.71
SE,SP,-23.59615149999998,-46.5424765,18/04/2022,7.09
SE,SP,-23.07646459999997,-47.21243759999999,18/05/2021,5.497
SE,MG,-19.79741479999998,-42.13719469999999,15/01/2020,4.95
N,PA,-1.9341318,-54.7326224,10/08/2021,6.54
CO,GO,-17.56545569999997,-52.5605848,21/03/2022,7.47
CO,DF,-15.7369661,-47.986042,01/06/2022,6.99
SE,SP,-22.54308709999997,-47.3663141,04/01/2022,6.29
SE,SP,-23.53941879999998,-46.6550885,05/04/2021,5.999
NE,BA,-12.98337979999997,-38.43410739999999,06/04/2022,7.24
SE,RJ,-21.77009919999998,-41.3095083,12/08/2021,6.29
SE,SP,-23.59094539999997,-48.0465357,03/03/2020,4.699
NE,PE,-8.1142975,-35.276436,08/12/2021,6.39
S,RS,-29.15367449999998,-51.20067539999999,19/05/2020,3.899
SE,SP,-21.99834149999997,-47.44398700000001,04/05/2021,5.399
NE,CE,-3.7693252,-38.6336475,13/01/2021,4.799
SE,SP,-22.91497909999998,-47.06533570000001,20/04/2020,3.859
SE,SP,-23.09072899999997,-47.211941,04/04/2022,6.65
NE,BA,-14.78609169999998,-39.2714367,08/04/2020,4.519
NE,BA,-14.79048519999997,-39.0379441,18/02/2020,4.979
NE,PE,-7.9325042,-34.8617903,07/07/2021,5.959
NE,BA,-12.27059889999997,-38.9566401,30/06/2020,4.23
SE,SP,-23.54058869999998,-46.8185645,19/05/2022,6.49
SE,SP,-22.81118439999997,-45.1772211,31/08/2021,5.899
SE,RJ,-22.778027,-43.3026193,21/12/2020,4.799
NE,BA,-14.1968784,-41.66104929999999,20/06/2022,7.34
NE,CE,-3.795321999999974,-38.483194,07/02/2021,4.999
NE,PE,-9.394348199999977,-40.4898904,16/12/2021,7.235
SE,SP,-23.61797949999998,-46.51857340000001,16/05/2022,6.89
S,RS,-30.06343309999997,-51.1857645,07/01/2020,4.799
NE,RN,-5.849284599999974,-35.1882188,30/03/2021,5.65
SE,SP,-22.1767161,-47.3783476,09/05/2022,6.59
NE,BA,-12.94026859999997,-38.49361399999999,02/03/2022,6.93
SE,SP,-22.79906279999997,-45.1969369,01/04/2021,5.379
SE,SP,-23.46263779999997,-46.5520914,30/03/2022,7.19
SE,SP,-23.63381709999997,-46.7774201,20/04/2022,6.69
NE,PE,-8.050716,-34.8693141,28/01/2021,4.799
NE,BA,-12.92559049999998,-38.48498610000001,19/07/2021,5.95
S,RS,-30.10078799999997,-51.3431838,05/05/2022,6.79
SE,MG,-19.7422019,-47.9589345,04/05/2021,5.999
S,SC,-26.27452789999997,-48.8445864,04/10/2021,5.599
SE,RJ,-22.92288559999997,-43.37454429999999,06/04/2020,4.579
SE,SP,-21.96782309999997,-46.79286099999999,12/10/2021,5.799
NE,BA,-12.2601933,-38.9666591,23/07/2020,4.2
SE,SP,-23.49107199999997,-47.4087598,22/08/2021,5.699
NE,BA,-12.98334699999998,-38.4585837,30/03/2022,7.24
SE,SP,-23.53819489999998,-46.22667070000001,13/04/2022,6.49
SE,SP,-22.40337799999997,-47.55241969999999,09/06/2022,6.65
SE,SP,-23.89285749999997,-46.4293173,22/02/2022,6.79
SE,SP,-23.66697169999998,-46.5186096,02/01/2020,4.397
SE,SP,-22.0195882,-47.4238837,23/04/2020,3.899
CO,MT,-15.6156349,-56.0221844,03/11/2021,6.633
N,RO,-8.7658516,-63.8764614,19/04/2022,7.29
SE,SP,-22.64902479999997,-50.428111,30/05/2021,5.899
NE,CE,-3.6875371,-40.3465008,17/08/2020,4.699
SE,ES,-20.25664009999997,-40.2702639,19/04/2022,7.49
CO,MS,-20.46602079999997,-54.5588649,05/01/2022,6.43
SE,SP,-22.66393569999997,-50.43189359999999,22/04/2020,3.549
SE,MG,-20.6906817,-44.8224735,28/04/2022,7.69
CO,GO,-16.68809579999997,-49.2314756,29/04/2020,3.79
NE,PE,-8.003025099999975,-34.888658,22/02/2021,5.195
CO,MS,-19.00103829999998,-57.62790699999999,18/08/2021,6.419
CO,MT,-15.60150859999997,-56.08791840000001,04/11/2021,6.699
N,RO,-9.8663074,-63.0083929,08/06/2020,3.99
SE,SP,-23.9809455,-48.8779522,09/02/2022,6.39
SE,SP,-21.19004739999997,-50.41669599999999,21/12/2020,4.399
SE,SP,-21.18736099999997,-47.8063306,05/08/2021,5.896
S,PR,-23.41018889999997,-51.987437,24/05/2022,7.31
NE,BA,-12.75076999999998,-38.1689255,28/12/2021,6.59
SE,SP,-23.20920169999997,-46.8215139,28/09/2021,5.699
SE,SP,-22.89207429999997,-49.6315388,12/05/2020,3.399
SE,RJ,-22.81415619999997,-43.2105873,13/01/2020,4.979
SE,SP,-23.67888999999997,-46.48774069999999,20/09/2021,5.799
SE,SP,-22.87288949999997,-48.4449912,29/08/2021,5.849
NE,CE,-3.7626874,-38.6438081,12/05/2021,5.77
N,PA,-4.273942099999975,-55.980162,12/02/2020,4.67
SE,ES,-20.30495509999998,-40.38441050000001,26/05/2020,3.479
SE,SP,-20.53806999999997,-48.5536385,16/08/2021,5.999
CO,MT,-15.66435579999997,-56.12392879999999,23/12/2021,6.359
CO,MT,-15.57470369999997,-56.0987344,18/03/2021,5.699
SE,SP,-23.5212485,-46.6409684,23/03/2020,4.499
S,RS,-29.76112849999997,-57.0335303,01/12/2021,7.222
SE,SP,-22.43067159999997,-46.9602146,27/01/2020,4.357
SE,SP,-22.64371509999997,-47.1944216,29/09/2021,5.679
NE,CE,-3.730472899999975,-38.5399537,24/11/2020,4.459
N,PA,-1.9341318,-54.7326224,23/06/2022,8.13
SE,SP,-22.54308709999997,-47.3663141,05/04/2022,6.89
S,SC,-27.00528729999998,-51.14360780000001,14/06/2022,7.09
SE,SP,-23.18844569999997,-45.8736261,03/08/2020,3.899
SE,ES,-20.3281293,-40.2986415,03/06/2021,5.99
SE,SP,-22.2292271,-49.9306985,24/06/2021,5.399
NE,SE,-10.81911599999997,-37.1303106,05/01/2022,6.59
NE,BA,-12.28401509999997,-38.943988,10/11/2020,4.399
SE,SP,-23.59615149999998,-46.5424765,30/11/2021,6.399
NE,BA,-12.8884066,-38.482629,23/05/2022,7.69
SE,SP,-23.17554379999997,-46.8931765,18/02/2020,4.357
SE,ES,-20.22475049999997,-40.2702197,14/12/2021,6.589
S,RS,-30.3264432,-54.3241724,18/10/2021,6.849
SE,RJ,-22.7916806,-43.3040043,22/12/2021,7.196
SE,MG,-19.83086529999997,-43.1649816,14/07/2020,4.14
SE,SP,-23.51374299999997,-46.180417,28/07/2020,3.999
SE,SP,-21.20484139999998,-50.4236364,20/10/2021,6.199
SE,SP,-23.50618919999997,-46.6047869,18/11/2021,6.199
NE,CE,-3.749706399999974,-38.6303816,04/08/2021,5.979
SE,RJ,-22.89239179999997,-43.2309542,23/05/2022,7.59
S,PR,-25.37215789999997,-49.1912711,27/12/2020,4.199
NE,PE,-7.879449299999974,-34.8310773,19/02/2020,4.299
SE,SP,-20.42016479999998,-49.9759065,20/06/2022,7.19
SE,SP,-23.4532866,-46.5668298,05/10/2021,5.459
S,PR,-22.52394299999997,-49.889489,09/06/2020,3.799
SE,SP,-23.013757,-45.5390528,10/08/2021,5.249
SE,RJ,-21.13078879999997,-42.0157006,04/02/2020,4.949
SE,MG,-21.54616249999997,-45.44464910000001,02/09/2021,6.199
NE,PE,-9.3942519,-40.5034924,17/03/2022,7.9
CO,MS,-19.00616009999997,-57.63551969999999,19/02/2020,4.739
SE,SP,-23.54214069999997,-46.7879697,27/01/2022,5.99
SE,SP,-20.7851311,-49.368488,30/11/2021,6.299
NE,PE,-7.961831199999999,-34.8323594,21/07/2020,4.099
SE,RJ,-22.91319199999997,-43.0937478,23/11/2021,7.399
S,RS,-30.01485899999997,-52.9017249,12/01/2022,6.39
N,AC,-7.589928099999972,-72.6709904,20/04/2021,6.6
SE,SP,-21.13798449999997,-47.9862947,14/07/2021,5.779
N,AM,-3.0732955,-60.06262289999999,22/03/2021,5.299
SE,RJ,-22.82362359999997,-43.0002851,22/07/2020,4.599
SE,MG,-21.3136692,-46.7019289,13/04/2020,4.499
N,AP,3.844086500000025,-50.8604047,09/03/2020,3.73
S,RS,-30.051989,-51.194225,10/03/2022,6.59
CO,MS,-22.21817639999997,-54.7839754,20/12/2021,6.499
S,SC,-27.56536039999998,-48.6207045,08/02/2022,6.58
SE,SP,-22.7215683,-45.1050317,30/01/2020,4.299
NE,BA,-12.79717579999997,-38.3907366,22/06/2021,5.69
NE,PI,-5.100075299999975,-42.80531879999999,19/04/2021,5.479
SE,SP,-22.43375519999998,-46.824445,02/03/2020,4.179
N,PA,-5.366399099999974,-49.1235185,06/04/2020,4.39
SE,MG,-22.24071499999997,-45.94076009999999,31/03/2021,5.548
SE,MG,-20.6758335,-43.7668005,04/04/2022,7.42
S,RS,-30.89743809999997,-55.5325187,22/04/2020,4.45
NE,PE,-8.264104399999999,-35.9655826,08/06/2020,3.96
SE,SP,-21.67327379999997,-49.7571961,22/11/2021,6.699
SE,SP,-22.35159449999997,-47.3855552,21/09/2021,5.947
SE,SP,-23.54148579999998,-46.6557274,23/02/2021,5.499
NE,CE,-3.641019399999975,-38.70052,27/01/2020,4.67
SE,SP,-23.6219971,-46.8137255,01/06/2020,3.799
SE,SP,-23.16210949999997,-45.895247,01/04/2020,3.999
CO,MS,-20.79290619999997,-51.6793716,05/04/2022,7.49
SE,SP,-23.66857529999998,-46.53284960000001,14/03/2022,6.79
S,RS,-29.95077969999997,-51.19065089999999,09/01/2020,4.699
SE,SP,-23.5162821,-47.4354824,26/10/2021,5.97
SE,MG,-19.91596709999997,-43.9051665,07/09/2021,6.198
NE,BA,-12.6832195,-38.3506306,17/08/2021,5.81
SE,SP,-23.53332439999997,-46.21147679999999,20/02/2020,4.399
NE,MA,-3.662504899999975,-45.3878414,10/03/2020,4.699
NE,MA,-2.535080799999974,-44.2214675,01/11/2021,6.499
SE,SP,-22.3205621,-49.0880275,22/02/2021,4.199
S,SC,-28.935918,-49.486765,14/03/2021,5.299
CO,MT,-15.6112535,-56.1287446,27/12/2021,6.599
SE,SP,-22.02670369999997,-47.8995205,07/04/2021,5.209
NE,MA,-5.538621899999974,-47.4761975,29/01/2020,4.599
CO,MT,-16.0902406,-57.6694082,01/02/2022,6.29
S,PR,-23.2813647,-51.1716107,16/06/2020,3.89
SE,RJ,-22.93268699999997,-42.4956586,21/10/2021,6.999
N,AC,-9.961292699999975,-67.8280869,08/02/2022,6.97
SE,SP,-23.50775399999997,-46.33784490000001,07/09/2021,5.449
NE,SE,-10.94409349999997,-37.0691314,08/12/2021,6.599
SE,SP,-23.50455309999997,-46.3241808,17/05/2021,5.049
S,RS,-31.750053,-52.3122063,24/08/2021,6.499
SE,SP,-21.0413142,-49.6911374,07/03/2022,6.18
SE,SP,-23.00817269999997,-46.8213053,03/02/2021,4.699
NE,MA,-5.492095799999975,-47.48569369999999,20/07/2021,5.899
S,RS,-31.75673479999998,-52.33334319999999,23/06/2020,3.798
SE,SP,-23.70783369999997,-46.4118184,21/07/2020,4.099
NE,CE,-3.789331999999974,-38.53196199999999,05/10/2021,5.73
CO,GO,-16.74379779999997,-49.2317739,08/09/2021,6.444
SE,RJ,-22.1921414,-41.68097239999999,08/07/2020,4.699
SE,SP,-20.40717489999997,-49.9696142,23/11/2021,6.49
SE,RJ,-22.3817218,-41.8072276,24/05/2022,8.14
NE,RN,-5.810542399999974,-35.22570839999999,14/04/2022,7.68
SE,SP,-23.1944623,-46.8784912,25/11/2021,6.449
SE,RJ,-22.2605186,-42.5301196,13/06/2022,7.79
N,RO,-9.8915001,-63.0110787,05/08/2021,5.97
S,PR,-25.540425,-54.5757657,20/04/2021,5.49
SE,RJ,-22.71371439999998,-42.63557419999999,16/06/2020,4.599
NE,AL,-9.615541699999973,-35.7128314,02/05/2022,6.67
N,AP,0.04526860000002544,-51.0698552,27/04/2021,4.98
SE,RJ,-22.79730569999997,-43.1835216,01/12/2020,4.969
NE,PB,-7.119351899999973,-34.8247475,20/09/2021,5.879
SE,SP,-23.29430739999997,-45.957149,21/07/2020,3.839
S,RS,-31.75780789999997,-52.3118395,09/02/2022,6.79
NE,PI,-5.080366199999974,-42.81170229999999,11/03/2021,5.799
SE,SP,-23.68431079999998,-46.8520501,09/11/2021,6.299
SE,SP,-20.81336239999997,-49.5066172,19/02/2020,4.299
SE,SP,-23.6082577,-46.7529631,01/02/2022,6.39
S,RS,-29.78499479999998,-55.766908,06/04/2020,4.41
SE,SP,-21.67834689999997,-49.74986339999999,09/04/2020,4.199
SE,RJ,-22.93590699999998,-43.3606381,30/04/2020,4.099
NE,PE,-8.080223699999975,-34.90663129999999,14/04/2020,3.639
CO,GO,-16.74649409999997,-49.30028259999999,22/03/2021,5.799
NE,PE,-7.5764435,-40.5150342,28/09/2021,6.649
CO,MS,-22.54313279999997,-55.72375229999999,15/12/2021,6.799
SE,MG,-18.6721193,-48.1774986,09/06/2020,3.799
SE,MG,-19.74174019999998,-45.26475360000001,16/12/2021,6.999
S,SC,-28.94364549999997,-49.50211230000001,11/11/2021,6.479
NE,BA,-9.411737499999974,-40.49850789999999,15/02/2021,5.38
NE,CE,-3.779157899999975,-38.5819006,20/07/2020,4.17
SE,ES,-20.30570399999997,-40.2961959,20/02/2020,4.699
NE,RN,-6.4676683,-37.0829593,15/03/2022,7.59
SE,SP,-22.97243299999997,-46.9917884,20/01/2020,4.297
CO,GO,-15.54180329999998,-47.3355972,15/08/2021,6.399
CO,MT,-15.57427609999997,-56.03312039999999,31/05/2022,6.99
S,SC,-27.56507779999997,-48.6138552,29/12/2021,6.699
N,PA,-1.428887199999974,-48.44697840000001,04/07/2021,5.699
SE,RJ,-22.89971889999998,-43.11223219999999,15/12/2020,4.699
SE,SP,-22.906199,-49.6266408,02/02/2022,6.99
SE,SP,-23.51193479999997,-46.801211,15/01/2020,4.299
CO,MS,-18.50334609999997,-54.7356165,20/07/2020,4.359
SE,RJ,-22.71053609999998,-43.3192875,10/03/2020,4.799
S,PR,-25.42681789999997,-49.2476772,02/12/2020,3.999
N,AC,-9.971980499999974,-67.8036776,24/11/2021,6.99
SE,MG,-20.75437849999997,-42.838471,23/08/2021,6.64
S,SC,-27.58400539999997,-48.52289089999999,30/04/2020,3.789
NE,CE,-3.830873999999974,-38.4796438,14/06/2022,6.97
SE,SP,-22.21491649999997,-49.6521918,25/05/2021,5.399
SE,SP,-23.49966959999997,-47.46167800000001,11/05/2021,5.299
SE,MG,-21.78508949999997,-43.3465773,17/02/2020,4.849
S,RS,-29.99541709999998,-51.0665848,23/06/2021,5.949
NE,RN,-5.879504799999975,-35.22499269999999,30/04/2020,3.99
S,SC,-26.88596559999997,-48.7226885,27/06/2021,5.369
N,RO,-8.746342199999974,-63.8632916,14/04/2020,4.24
S,PR,-24.05115539999998,-52.4031473,25/03/2020,4.19
NE,PB,-7.217328499999975,-35.8851604,04/04/2022,6.99
SE,MG,-21.53878159999998,-45.44752659999999,11/05/2020,3.899
S,PR,-23.27629779999997,-51.2726945,19/04/2022,6.87
CO,MS,-20.76495719999997,-51.6924515,14/12/2021,6.799
N,TO,-10.175473,-48.3247648,17/08/2020,4.629
S,RS,-30.1283437,-51.3366878,28/09/2021,6.249
S,PR,-23.6531914,-52.6036485,11/05/2020,3.69
CO,MT,-16.06640859999997,-57.67592260000001,23/09/2021,6.49
S,PR,-23.2790355,-51.17234879999999,23/12/2020,4.299
S,PR,-23.07302859999998,-52.44555459999999,08/06/2022,6.89
S,SC,-26.87752659999997,-48.7084673,10/03/2021,5.379
S,RS,-29.7579954,-57.0847616,09/08/2021,6.37
SE,SP,-21.1396837,-48.9441908,14/09/2021,5.999
NE,PE,-8.6562463,-36.3213639,02/06/2020,3.84
SE,SP,-21.17775739999997,-47.75771810000001,25/11/2021,6.239
NE,AL,-9.752939,-36.6386227,08/12/2021,6.899
SE,RJ,-22.8494147,-43.7251019,02/07/2020,4.499
SE,SP,-23.52001639999997,-46.3144998,27/01/2020,4.299
SE,SP,-23.09100519999997,-47.2124136,22/03/2022,6.99
SE,RJ,-22.7133385,-42.6354634,21/07/2021,6.549
SE,SP,-23.2585053,-45.9105425,11/05/2021,5.199
S,SC,-26.91113569999997,-49.10257269999999,21/09/2021,5.797
S,PR,-25.12432729999997,-50.1526622,22/09/2021,5.999
S,PR,-25.5048603,-48.5037206,15/08/2021,5.78
S,RS,-30.89239019999997,-55.5199632,21/06/2022,7.29
SE,RJ,-22.7916806,-43.3040043,20/10/2021,6.899
SE,SP,-22.13341359999997,-51.3961131,04/03/2020,4.499
SE,SP,-23.62944889999998,-46.8202305,29/04/2020,3.799
S,PR,-24.75560329999997,-53.7332975,06/09/2021,5.79
S,PR,-25.43148199999997,-49.2554501,07/06/2021,5.29
S,PR,-23.7685744,-53.310935,24/01/2022,6.68
S,PR,-25.5215799,-49.2007355,16/06/2021,5.399
CO,MT,-15.57470369999997,-56.0760652,12/04/2021,5.277
SE,MG,-20.13671289999997,-44.8896459,05/05/2020,3.999
CO,GO,-18.39991,-49.2030851,09/03/2020,4.67
SE,MG,-20.6927751,-44.8303716,12/01/2022,6.87
SE,SP,-22.88555889999997,-47.06262689999999,08/06/2020,3.799
SE,RJ,-22.89310489999997,-43.5593844,24/08/2021,6.599
S,PR,-26.20595819999998,-52.6711464,13/06/2022,6.99
CO,MT,-16.43833399999998,-54.6191588,20/05/2020,3.599
SE,SP,-23.53687039999997,-46.5582235,01/12/2020,4.499
N,RR,2.818653800000025,-60.7128684,30/11/2021,6.37
SE,SP,-22.9094226,-47.7081114,03/11/2021,6.299
CO,GO,-16.69453429999998,-49.2636579,09/01/2020,4.899
SE,MG,-18.96890749999997,-49.4561001,29/07/2021,6.099
SE,MG,-20.11217989999998,-44.8577471,06/09/2021,6.399
SE,MG,-20.6529197,-43.7764925,22/02/2022,6.91
S,RS,-29.93850049999998,-51.1734451,28/07/2020,3.969
CO,GO,-16.3161056,-48.9580767,22/12/2021,6.89
SE,SP,-22.014072,-47.4159569,24/01/2022,6.39
SE,SP,-22.82956219999997,-47.0785878,05/01/2021,4.179
SE,SP,-23.5181086,-46.7575221,14/02/2021,4.299
SE,MG,-21.78508949999997,-43.3465773,29/06/2020,4.399
SE,SP,-23.51576809999997,-46.3405238,13/01/2020,4.069
SE,ES,-20.6580955,-40.4968137,16/08/2021,6.44
SE,RJ,-22.90664439999998,-43.5680089,22/06/2021,6.199
SE,SP,-23.61275739999997,-46.6008649,16/06/2020,3.899
S,PR,-23.54848309999997,-51.4520843,13/06/2022,7.4
S,SC,-27.6432247,-48.6914373,10/08/2020,4.299
CO,MT,-16.45349619999998,-54.6237574,23/02/2022,6.19
NE,PE,-8.883004499999975,-36.4778683,15/03/2022,7.16
SE,MG,-18.915694,-48.2888195,23/03/2021,5.659
NE,MA,-2.5637922,-44.3173622,28/07/2021,5.699
S,SC,-26.27452789999997,-48.8445864,07/06/2022,6.96
CO,DF,-15.79772,-47.94294319999999,22/12/2020,4.689
NE,PB,-7.111679199999999,-34.8589676,13/08/2020,4.079
SE,SP,-21.5897626,-48.8029681,06/02/2020,4.439
CO,MS,-20.45918579999998,-54.6050232,16/03/2021,5.569
SE,SP,-21.14883499999998,-48.9777329,12/02/2020,4.499
SE,MG,-19.87755299999997,-43.9289103,10/01/2021,4.599
N,PA,-1.4268354,-48.488946,15/06/2020,4.299
SE,SP,-22.855078,-47.06134309999999,13/09/2021,5.599
SE,SP,-23.528258,-46.7251859,01/06/2020,3.799
NE,BA,-12.88239159999998,-38.3608084,26/01/2021,4.67
SE,SP,-23.53068419999997,-47.135366,15/02/2022,6.21
SE,MG,-21.304721,-46.7078932,03/03/2020,4.649
S,RS,-29.74494159999997,-52.4264982,29/06/2020,4.399
S,SC,-27.49604609999997,-48.6550664,01/04/2020,4.499
S,SC,-28.7736971,-49.3662485,14/04/2020,3.729
SE,MG,-19.8544646,-43.9153574,26/04/2022,7.69
SE,MG,-20.2461618,-42.0296169,25/01/2022,7.32
SE,SP,-23.0517191,-45.60159650000001,23/03/2021,5.399
N,RO,-11.42325229999998,-61.47401790000001,06/10/2021,6.045
S,PR,-23.07586119999997,-52.4381616,05/07/2021,5.51
SE,RJ,-22.2847874,-42.531499,27/04/2020,4.189
S,RS,-28.3053923,-54.2729623,09/05/2022,7.29
SE,SP,-23.94286389999997,-46.39469570000001,24/11/2021,6.299
SE,SP,-22.8129782,-45.1932536,23/12/2021,6.159
NE,PI,-5.100598699999974,-42.7859203,06/04/2021,5.58
SE,SP,-23.203555,-47.290787,25/03/2020,4.139
NE,RN,-5.891034899999974,-35.1949165,18/02/2020,4.73
NE,CE,-3.762798299999975,-38.5518033,01/06/2022,7.04
S,SC,-26.51001189999997,-49.11014530000001,20/09/2021,5.599
NE,AL,-9.617879299999977,-35.7075106,30/11/2020,4.599
S,RS,-29.99967749999997,-51.0558873,28/12/2021,6.899
SE,SP,-23.6094209,-46.55102180000001,07/12/2020,3.889
S,RS,-27.63993939999997,-52.24505809999999,03/01/2020,4.679
SE,SP,-23.48391019999998,-46.41524460000001,07/06/2022,6.69
NE,BA,-12.9523659,-39.263523,13/06/2022,7.99
NE,CE,-3.742704099999974,-38.54351409999999,14/12/2021,6.99
NE,CE,-3.711073699999975,-38.5571199,04/11/2020,4.499
S,PR,-25.39922819999997,-49.2469441,05/01/2021,4.199
NE,PE,-8.879433199999971,-36.4763771,04/07/2021,5.699
NE,BA,-14.78002019999997,-39.0926142,18/02/2020,4.719
CO,GO,-15.54180329999998,-47.3355972,03/01/2020,4.777
SE,ES,-19.38531669999997,-40.06357999999999,07/12/2021,6.99
SE,SP,-22.97975129999997,-49.85523209999999,24/08/2021,5.799
NE,MA,-4.4606232,-43.8864226,07/01/2020,4.95
CO,DF,-15.8051898,-48.11841949999999,26/01/2022,6.98
S,PR,-25.36801249999997,-49.17310570000001,29/03/2021,5.299
CO,MT,-16.0664436,-57.67791059999999,24/03/2022,6.89
CO,MS,-20.47208869999998,-54.63406029999999,02/02/2021,4.879
NE,CE,-3.689896099999999,-40.352559,13/10/2021,6.49
CO,MT,-15.57843639999998,-56.09519590000001,18/10/2021,6.377
SE,RJ,-22.90812569999998,-42.83059729999999,01/06/2020,4.339
SE,SP,-22.35159449999997,-47.3855552,26/04/2021,5.497
SE,MG,-20.6927751,-44.8303716,15/07/2020,4.21
SE,SP,-23.57282019999997,-46.6228078,26/10/2020,4.099
SE,MG,-18.88048359999997,-48.24875919999999,16/02/2022,6.52
N,AC,-9.974352799999973,-67.7935344,20/10/2020,4.899
SE,SP,-23.55763809999997,-46.42285,14/12/2020,4.199
SE,SP,-22.15796599999998,-47.3915936,04/08/2020,3.798
NE,PE,-7.952395899999972,-36.1864829,26/05/2020,3.99
SE,SP,-22.37656829999997,-47.3821017,21/06/2021,5.459
N,AM,-3.115700999999975,-60.01523460000001,17/03/2022,7.29
SE,SP,-23.7045511,-46.8582901,08/07/2020,3.999
NE,AL,-9.7293095,-36.6471737,19/05/2020,3.85
SE,SP,-22.0176464,-47.4233069,28/06/2021,5.299
SE,SP,-22.81004789999997,-47.2710368,16/03/2021,5.197
NE,PE,-8.1142975,-35.276436,23/02/2021,5.149
SE,SP,-20.7851311,-49.368488,03/05/2022,6.79
SE,SP,-21.4270259,-51.47642219999999,05/03/2020,4.42
CO,DF,-15.8848943,-47.791729,17/06/2020,3.899
SE,SP,-21.17267579999998,-47.80662129999999,03/03/2022,6.29
S,RS,-28.4648897,-50.92892459999999,15/07/2020,4.399
N,AM,-3.117678699999974,-58.4293577,28/02/2022,6.99
S,RS,-30.02313289999997,-52.906468,29/07/2020,4.299
SE,SP,-22.5418267,-47.393263,03/05/2022,6.89
S,PR,-23.76074739999997,-53.2947234,14/02/2022,6.54
SE,SP,-23.53921669999997,-46.282279,26/10/2021,6.099
SE,MG,-18.65099159999997,-48.194143,05/03/2020,4.499
N,AM,-3.0870711,-59.94431429999999,18/05/2020,4.25
CO,DF,-15.7622735,-47.7773997,03/01/2020,4.459
NE,MA,-2.494194799999974,-44.239686,03/06/2021,5.799
NE,CE,-5.137525099999976,-38.09503309999999,07/02/2022,7.14
N,TO,-10.175473,-48.3247648,15/08/2021,6.19
SE,SP,-22.87719679999998,-47.19878469999999,02/05/2022,6.89
NE,CE,-6.3658341,-39.3011636,21/04/2020,4.29
SE,SP,-23.16313719999998,-45.804616,04/02/2020,4.199
NE,PE,-9.391354499999977,-40.5189609,14/10/2021,6.899
SE,SP,-23.64124959999998,-46.8381767,20/09/2021,5.799
SE,MG,-21.14057829999997,-44.2700941,14/07/2021,6.079
SE,SP,-20.82102609999997,-49.5022521,04/08/2020,3.959
SE,SP,-22.70487919999998,-46.7683069,28/04/2022,7.09
CO,GO,-16.7577901,-49.2578544,03/06/2020,3.97
NE,BA,-12.70023069999997,-38.3367578,07/12/2021,6.67
S,SC,-27.02319249999998,-48.8818253,03/03/2020,4.299
SE,SP,-24.178281,-46.7844343,22/07/2020,4.239
NE,BA,-12.9770848,-39.2807236,09/05/2022,7.99
SE,SP,-23.4825177,-46.351673,19/05/2021,5.349
NE,BA,-14.80997989999998,-39.2809176,08/02/2021,5.19
NE,PE,-7.880768299999975,-34.825307,03/08/2020,4.19
S,PR,-25.39249589999998,-49.25649540000001,30/06/2022,6.59
SE,RJ,-22.9092859,-42.8392261,01/06/2020,3.999
NE,CE,-6.405537399999975,-38.8375361,28/04/2020,4.19
NE,PE,-8.3361242,-36.4310251,14/02/2022,6.39
NE,PE,-8.0331983,-34.9072404,11/05/2022,7.19
SE,SP,-22.8972088,-49.6171596,05/05/2022,7.29
NE,MA,-5.0928675,-44.3062112,17/03/2020,4.42
SE,SP,-22.86384719999997,-47.0487836,05/04/2021,5.299
SE,SP,-21.59188919999998,-48.8053059,28/04/2022,6.99
SE,SP,-23.62262619999997,-46.5759769,16/11/2021,6.179
S,RS,-28.20306529999997,-49.59575539999999,04/08/2020,4.199
SE,SP,-21.93386039999998,-50.50800879999999,13/04/2022,7.23
CO,MT,-15.57470369999997,-56.0760652,31/03/2022,6.87
SE,RJ,-22.70717159999997,-43.4596799,30/11/2021,7.099
SE,SP,-23.46678419999998,-46.342179,14/01/2021,4.377
SE,SP,-23.5110282,-46.2045646,24/01/2022,6.74
NE,PI,-5.093563699999974,-42.762297,08/06/2022,7.97
