regiao,latitude,longitude,dataColeta,valorVenda,diesel,dieselS10,etanol,gasolina,gasolinaAditivada,gnv
CO,-15.8730159,-48.0338419,21/04/2021,4.599,0,1,0,0,0,0
SE,-23.52936039999997,-46.5533492,11/08/2021,5.459,0,0,0,0,1,0
SE,-22.5585591,-47.380906,29/09/2021,4.499,1,0,0,0,0,0
SE,-23.013757,-45.5390528,03/03/2021,4.899,0,0,0,1,0,0
SE,-20.9331,-49.5574942,19/10/2021,4.799,0,0,1,0,0,0
SE,-19.9561732,-44.1338955,10/05/2021,4.344,1,0,0,0,0,0
N,-8.741129799999973,-63.91265259999999,22/11/2021,5.689,1,0,0,0,0,0
SE,-21.60213949999997,-48.37352620000001,06/09/2021,4.59,0,1,0,0,0,0
SE,-23.51374299999997,-46.180417,02/11/2021,3.929,0,0,0,0,0,1
CO,-16.44749349999998,-54.63702719999999,10/11/2021,5.149,0,0,1,0,0,0
NE,-12.91207799999997,-38.4415846,19/07/2021,4.95,0,0,1,0,0,0
CO,-16.45943349999997,-54.6274664,08/12/2021,5.699,1,0,0,0,0,0
S,-25.5461405,-54.5779717,01/04/2021,5.39,0,0,0,1,0,0
SE,-22.73893399999998,-43.38771419999999,20/07/2021,6.399,0,0,0,0,1,0
NE,-7.211964499999974,-39.2965362,15/09/2021,6.04,0,0,0,1,0,0
SE,-23.50934239999997,-46.874344,14/10/2021,5.999,0,0,0,1,0,0
SE,-21.46261379999997,-46.99763719999999,14/04/2021,5.529,0,0,0,0,1,0
NE,-14.78702689999997,-39.2740233,04/08/2021,4.77,0,1,0,0,0,0
N,-8.7644877,-63.8835257,19/01/2021,4.779,0,0,0,0,1,0
NE,-3.736600699999975,-38.5694774,28/02/2021,5.27,0,0,0,1,0,0
NE,-3.7453838,-38.6565886,23/06/2021,5.499,0,0,0,1,0,0
SE,-22.88060839999997,-43.07899279999999,21/03/2021,5.74,0,0,0,1,0,0
SE,-23.49747019999997,-46.8401828,23/02/2021,4.779,0,0,0,0,1,0
S,-27.56507779999997,-48.6138552,14/09/2021,5.699,0,0,1,0,0,0
S,-5.361694099999974,-49.0785285,08/12/2021,5.23,0,0,1,0,0,0
CO,-15.8121528,-48.0939987,02/06/2021,4.689,0,1,0,0,0,0
SE,-22.7957692,-47.2060839,18/01/2021,3.599,1,0,0,0,0,0
S,-28.6176508,-53.5710043,05/08/2021,4.419,1,0,0,0,0,0
S,-30.0649077,-51.1065175,03/08/2021,6.299,0,0,0,0,1,0
SE,-22.89085599999997,-43.3846941,24/05/2021,3.779,0,0,0,0,0,1
CO,-15.8041289,-48.0705266,23/06/2021,4.799,0,0,1,0,0,0
NE,-8.105022299999973,-34.9268977,24/02/2021,4.979,0,0,0,1,0,0
SE,-22.751807,-47.4073834,23/03/2021,3.797,0,0,1,0,0,0
S,-26.88596559999997,-48.7226885,15/02/2021,3.649,0,0,1,0,0,0
SE,-23.0325027,-46.97842319999999,08/09/2021,5.689,0,0,0,1,0,0
SE,-23.28590949999997,-47.29301470000001,30/11/2021,6.327,0,0,0,1,0,0
NE,-14.78847739999997,-39.2906067,19/05/2021,4.92,0,0,1,0,0,0
SE,-22.38585379999997,-47.5531638,27/01/2021,3.699,1,0,0,0,0,0
CO,-16.72441709999998,-49.2376196,09/12/2021,4.99,0,0,1,0,0,0
SE,-23.6202597,-48.0422253,05/07/2021,4.269,1,0,0,0,0,0
SE,-23.5656368,-46.6005703,21/07/2021,3.499,0,0,0,0,0,1
N,-3.0264028,-59.98819229999999,27/09/2021,4.75,0,0,1,0,0,0
SE,-23.49935789999997,-46.57261620000001,26/08/2021,5.799,0,0,0,1,0,0
NE,-5.118393599999973,-42.79672920000001,23/12/2021,5.39,1,0,0,0,0,0
SE,-22.66908039999997,-50.414859,20/10/2021,4.899,0,0,1,0,0,0
S,-23.40439429999998,-51.4272084,20/04/2021,4.39,0,0,1,0,0,0
S,-25.3487779,-49.1663933,20/07/2021,5.259,0,0,0,1,0,0
NE,-10.93756049999998,-37.0550162,19/04/2021,4.699,0,1,0,0,0,0
NE,-7.212072899999972,-39.32277609999999,09/06/2021,4.499,1,0,0,0,0,0
SE,-22.65946389999998,-50.41437430000001,13/06/2021,5.277,0,0,0,1,0,0
SE,-22.8705099,-49.5967682,03/11/2021,5.099,0,0,1,0,0,0
CO,-19.00616009999997,-57.63551969999999,07/07/2021,6.26,0,0,0,0,1,0
NE,-8.113958099999973,-35.0227252,26/10/2021,6.57,0,0,0,1,0,0
SE,-21.29772819999997,-50.3192441,05/05/2021,4.099,0,1,0,0,0,0
CO,-16.7294882,-49.2485078,08/12/2021,6.99,0,0,0,1,0,0
NE,-13.0025199,-38.5134847,12/07/2021,4.95,0,0,1,0,0,0
SE,-20.30853119999997,-40.2828949,20/09/2021,4.899,0,1,0,0,0,0
S,-29.73285559999997,-51.1496308,14/04/2021,5.295,0,0,0,1,0,0
SE,-21.12682339999997,-48.9601791,23/08/2021,4.299,0,0,1,0,0,0
SE,-20.21459669999997,-40.26666340000001,05/09/2021,6.139,0,0,0,1,0,0
NE,-7.167951299999975,-34.8946362,21/02/2021,4.29,0,1,0,0,0,0
SE,-20.35365179999997,-40.3707089,03/03/2021,4.259,0,1,0,0,0,0
SE,-23.61507359999998,-46.56679380000001,06/09/2021,5.399,0,0,0,1,0,0
SE,-22.5101772,-43.2122385,24/05/2021,4.369,0,0,0,0,0,1
SE,-20.53806999999997,-48.5536385,01/03/2021,3.599,0,0,1,0,0,0
NE,-9.5663543,-35.754251,27/09/2021,5.05,0,1,0,0,0,0
SE,-22.868049,-47.0611911,15/11/2021,6.549,0,0,0,0,1,0
SE,-21.13426449999998,-48.97862799999999,27/12/2021,6.38,0,0,0,1,0,0
NE,-8.2756277,-35.974429,10/08/2021,5.799,0,0,0,1,0,0
NE,-7.968419799999974,-34.83243149999999,21/12/2021,5.549,0,1,0,0,0,0
S,-25.4853498,-49.1868741,07/09/2021,4.299,1,0,0,0,0,0
S,-29.68447659999998,-51.12896120000001,29/12/2021,4.899,0,1,0,0,0,0
NE,-8.2761602,-35.9762581,16/11/2021,5.099,0,0,1,0,0,0
SE,-22.6946293,-47.67012829999999,23/11/2021,5.199,0,1,0,0,0,0
SE,-23.56214179999997,-46.5484995,27/10/2021,6.799,0,0,0,0,1,0
SE,-21.5841948,-48.8070527,31/08/2021,5.799,0,0,0,1,0,0
SE,-22.20868859999997,-49.95351459999999,08/12/2021,6.249,0,0,0,1,0,0
SE,-23.51548729999998,-46.6676272,10/05/2021,4.699,0,1,0,0,0,0
SE,-22.65114219999997,-50.4239224,27/09/2021,4.899,1,0,0,0,0,0
N,-5.169446799999974,-47.31508700000001,20/04/2021,4.489,0,0,1,0,0,0
SE,-23.5277874,-46.5776724,01/09/2021,5.799,0,0,0,0,1,0
SE,-21.29772819999997,-50.3192441,01/07/2021,5.549,0,0,0,1,0,0
SE,-22.7111037,-46.7738491,20/09/2021,4.399,0,0,1,0,0,0
SE,-22.85467959999997,-42.0338652,27/05/2021,6.598,0,0,0,1,0,0
S,-23.31997079999998,-51.1679385,06/09/2021,4.99,0,0,1,0,0,0
CO,-17.75855649999998,-50.9038103,07/06/2021,4.659,0,1,0,0,0,0
SE,-21.25490049999997,-48.3174215,02/06/2021,4.199,0,0,1,0,0,0
SE,-19.8669691,-44.5975195,08/09/2021,6.296,0,0,0,1,0,0
NE,-12.88959499999998,-38.4434601,08/11/2021,6.792,0,0,0,0,1,0
NE,-9.622666999999975,-35.695268,13/12/2021,5.49,0,1,0,0,0,0
NE,-9.751791699999975,-36.6549147,08/12/2021,6.899,0,0,0,1,0,0
NE,-7.575054,-40.5076265,24/11/2021,7.019,0,0,0,1,0,0
SE,-20.9331,-49.5574942,16/08/2021,5.999,0,0,0,1,0,0
CO,-16.0664436,-57.67791059999999,29/09/2021,6.25,0,0,0,1,0,0
SE,-22.46446009999998,-43.8276017,31/03/2021,6.39,0,0,0,1,0,0
SE,-22.75417259999998,-43.4353339,06/04/2021,5.899,0,0,0,1,0,0
NE,-12.9251832,-38.5004177,18/08/2021,5.95,0,0,0,1,0,0
SE,-18.96609849999997,-49.4708311,14/10/2021,6.49,0,0,0,1,0,0
SE,-23.10678869999997,-47.21842829999999,23/03/2021,3.879,0,0,1,0,0,0
SE,-21.21355999999997,-41.879659,14/09/2021,6.729,0,0,0,1,0,0
S,-29.76012019999997,-51.1398755,28/10/2021,6.999,0,0,0,0,1,0
SE,-23.42196889999997,-45.1060713,28/06/2021,5.679,0,0,0,1,0,0
SE,-20.76652979999998,-49.37619279999999,13/07/2021,5.599,0,0,0,1,0,0
S,-28.40021069999997,-54.53779169999999,10/11/2021,5.35,0,1,0,0,0,0
SE,-23.12740489999998,-46.55329379999999,27/04/2021,3.339,0,0,1,0,0,0
S,-23.75975209999998,-53.29781759999999,12/10/2021,4.77,0,1,0,0,0,0
N,-1.7226426,-48.8787387,01/08/2021,6,0,0,0,1,0,0
SE,-23.5794068,-46.5210757,14/12/2021,4.699,0,0,1,0,0,0
SE,-22.22593639999997,-45.92936,12/07/2021,6.189,0,0,0,0,1,0
SE,-22.29855099999997,-49.0716616,08/09/2021,5.59,0,0,0,1,0,0
S,-25.38311509999998,-51.45840210000001,27/10/2021,6.699,0,0,0,0,1,0
SE,-22.6560875,-43.0395261,23/08/2021,5.987,0,0,1,0,0,0
S,-27.62410909999997,-48.6532006,29/12/2021,5.298,0,1,0,0,0,0
SE,-23.59035159999997,-46.5772425,19/10/2021,6.199,0,0,0,1,0,0
NE,-14.85611149999997,-40.8408864,25/10/2021,6.669,0,0,0,1,0,0
N,0.06353439999999999,-51.0547198,21/07/2021,5.09,0,0,0,1,0,0
NE,-3.767487299999975,-38.5502909,15/08/2021,5.69,0,0,0,0,1,0
S,-28.50233839999997,-49.0350158,28/04/2021,4.029,0,1,0,0,0,0
SE,-22.81576179999998,-43.00048899999999,24/08/2021,6.799,0,0,0,1,0,0
S,-30.88907519999997,-55.5286239,17/06/2021,5.699,0,0,1,0,0,0
SE,-22.4105871,-50.5724512,16/08/2021,4.579,1,0,0,0,0,0
CO,-20.531385,-54.6179461,24/05/2021,5.599,0,0,0,1,0,0
CO,-20.79425369999997,-51.6726432,11/08/2021,4.809,0,1,0,0,0,0
NE,-9.3996101,-38.2173612,13/10/2021,6.696,0,0,0,1,0,0
SE,-22.57393709999997,-43.009156,30/08/2021,4.629,1,0,0,0,0,0
CO,-16.43683229999997,-54.6420994,21/09/2021,5.199,0,1,0,0,0,0
S,-23.6507939,-52.59591289999999,06/10/2021,4.79,0,0,1,0,0,0
SE,-15.48883799999997,-44.3621788,21/12/2021,5.65,0,1,0,0,0,0
SE,-23.49747019999997,-46.8401828,29/09/2021,5.679,0,0,0,0,1,0
S,-30.34365949999998,-54.324769,14/09/2021,4.649,0,1,0,0,0,0
NE,-9.659114099999975,-35.7232774,08/02/2021,4.999,0,0,0,1,0,0
S,-23.75827049999998,-53.29716749999999,13/09/2021,4.76,0,0,1,0,0,0
S,-23.75827049999998,-53.29716749999999,08/11/2021,5.43,0,0,1,0,0,0
CO,-15.65791379999997,-56.1354644,02/06/2021,5.679,0,0,0,1,0,0
CO,-20.45502749999998,-54.5553187,23/02/2021,5.199,0,0,0,1,0,0
SE,-22.87331569999997,-47.0383424,06/12/2021,5.599,0,1,0,0,0,0
NE,-12.9026865,-38.4045506,05/01/2021,3.69,0,0,1,0,0,0
SE,-23.98912049999997,-46.2605391,06/10/2021,4.989,0,1,0,0,0,0
SE,-20.5306439,-47.4208568,30/11/2021,5.199,1,0,0,0,0,0
S,-23.31997079999998,-51.1679385,10/02/2021,3.19,0,0,1,0,0,0
SE,-23.52001639999997,-46.3144998,30/03/2021,3.949,1,0,0,0,0,0
SE,-21.79697979999997,-48.17209039999999,09/08/2021,3.849,0,0,1,0,0,0
SE,-21.11506919999998,-47.7960512,15/04/2021,5.299,0,0,0,1,0,0
NE,-13.8716865,-40.0665139,03/12/2021,6.899,0,0,0,0,1,0
SE,-22.40731819999998,-47.5772566,16/12/2021,5.25,0,1,0,0,0,0
N,-11.4244383,-61.18693249999999,17/11/2021,5.58,1,0,0,0,0,0
SE,-23.29749799999997,-45.9544202,18/01/2021,3.099,0,0,1,0,0,0
S,-29.66985499999997,-53.7923301,16/12/2021,7.399,0,0,0,0,1,0
SE,-23.1613645,-46.5713978,11/10/2021,6.299,0,0,0,1,0,0
NE,-7.956621199999972,-34.8641052,29/04/2021,4.499,0,0,1,0,0,0
NE,-14.7728987,-39.0476298,22/06/2021,5.079,0,0,1,0,0,0
SE,-23.54656179999997,-46.7989726,06/12/2021,6.099,0,0,0,1,0,0
SE,-18.64166189999997,-48.19937650000001,03/11/2021,5.599,0,1,0,0,0,0
SE,-22.89207429999997,-49.6315388,29/09/2021,5.899,0,0,0,1,0,0
SE,-23.50714839999997,-46.4845052,23/02/2021,3.399,0,0,1,0,0,0
NE,-7.956621199999972,-34.8641052,14/06/2021,5.479,0,0,0,1,0,0
SE,-22.1921414,-41.68097239999999,11/05/2021,6.199,0,0,0,1,0,0
S,-24.97015639999998,-53.4587504,20/05/2021,4.17,1,0,0,0,0,0
NE,-7.864974099999974,-34.9057128,20/06/2021,6.099,0,0,0,0,1,0
SE,-24.0328976,-46.48349959999999,11/05/2021,5.099,0,0,0,1,0,0
NE,-3.795321999999974,-38.483194,05/09/2021,5.479,0,0,1,0,0,0
NE,-12.25988529999997,-38.93574700000001,10/08/2021,5.95,0,0,0,0,1,0
S,-26.48106729999997,-49.09263850000001,01/09/2021,4.698,0,1,0,0,0,0
S,-25.38557209999997,-51.45745540000001,27/10/2021,4.899,1,0,0,0,0,0
NE,-5.080366199999974,-42.81170229999999,27/12/2021,6.799,0,0,0,0,1,0
SE,-19.85426219999998,-43.9590952,17/01/2021,4.99,0,0,0,0,1,0
NE,-2.551505999999974,-44.13328309999999,21/12/2021,6.36,0,0,0,1,0,0
SE,-22.40563289999998,-47.5559476,17/03/2021,5.799,0,0,0,0,1,0
SE,-18.88048359999997,-48.24875919999999,19/05/2021,4.479,1,0,0,0,0,0
NE,-3.8321137,-38.5000042,05/10/2021,4.899,0,1,0,0,0,0
SE,-21.7450626,-48.8246597,20/10/2021,5.879,0,0,0,1,0,0
NE,-9.775994799999971,-36.6416023,27/04/2021,5.499,0,0,0,1,0,0
S,-29.90374079999997,-51.1560165,05/01/2021,4.199,0,0,1,0,0,0
SE,-20.06735789999997,-44.5772246,13/10/2021,4.897,0,0,1,0,0,0
NE,-5.838943799999975,-35.20662859999999,06/10/2021,5.49,0,1,0,0,0,0
SE,-23.009436,-46.987628,05/08/2021,4.709,1,0,0,0,0,0
SE,-17.7447388,-46.1697063,19/01/2021,3.779,0,1,0,0,0,0
NE,-14.85611149999997,-40.8408864,01/08/2021,5.04,0,0,1,0,0,0
N,-9.9612369,-67.7973653,04/11/2021,7.05,0,0,0,0,1,0
SE,-22.3076348,-49.0211225,01/06/2021,4.19,0,0,1,0,0,0
NE,-8.331403599999975,-36.42077509999999,29/11/2021,5.499,0,1,0,0,0,0
SE,-22.82021359999997,-47.2681484,21/07/2021,4.097,0,0,1,0,0,0
SE,-19.59614259999998,-46.9289892,07/07/2021,6.299,0,0,0,0,1,0
S,-29.17382509999997,-51.16015720000001,10/11/2021,7.099,0,0,0,0,1,0
SE,-21.18860299999998,-47.8063306,05/08/2021,5.099,0,1,0,0,0,0
SE,-23.96190769999998,-46.3790111,18/05/2021,4.529,0,1,0,0,0,0
SE,-23.50746249999998,-46.490139,02/12/2021,5.849,0,1,0,0,0,0
S,-24.780953,-49.99961279999999,14/09/2021,5.899,0,0,0,1,0,0
NE,-7.230640499999974,-39.4050888,30/06/2021,5.989,0,0,0,0,1,0
SE,-23.4742945,-47.4750701,14/04/2021,4.329,0,1,0,0,0,0
CO,-17.78454449999997,-50.9358996,21/06/2021,5.79,0,0,0,1,0,0
S,-25.4204671,-49.2733709,13/04/2021,5.099,0,0,0,1,0,0
NE,-2.915877999999974,-41.75337159999999,08/11/2021,5.699,0,1,0,0,0,0
NE,-10.87735779999997,-37.0778947,21/02/2021,4.429,0,1,0,0,0,0
S,-27.01860429999997,-48.6016456,30/12/2021,6.799,0,0,0,1,0,0
S,-29.7392938,-51.1485075,11/11/2021,5.159,0,1,0,0,0,0
S,-24.95302029999997,-53.4799628,26/08/2021,5.99,0,0,0,0,1,0
SE,-21.45931569999997,-47.0160703,03/08/2021,4.069,0,0,1,0,0,0
SE,-22.25148389999998,-42.5377684,26/07/2021,5.998,0,0,0,1,0,0
SE,-21.21311479999997,-50.4510123,22/06/2021,5.599,0,0,0,1,0,0
NE,-9.3525653,-40.5178014,30/09/2021,6.589,0,0,0,1,0,0
SE,-18.93448349999997,-46.9917208,29/09/2021,6.599,0,0,0,0,1,0
SE,-22.97982939999997,-49.86890259999999,26/07/2021,4.79,0,1,0,0,0,0
SE,-23.5286422,-46.7944167,17/11/2021,5.297,0,0,1,0,0,0
SE,-20.22475049999997,-40.2702197,20/12/2021,6.699,0,0,0,1,0,0
N,-5.374117599999975,-49.13020340000001,16/03/2021,5.819,0,0,0,0,1,0
SE,-23.66478029999998,-46.4319983,28/06/2021,5.599,0,0,0,0,1,0
SE,-23.54543699999997,-46.5796465,05/05/2021,3.799,0,0,1,0,0,0
N,-2.2397441,-49.4948908,22/09/2021,5.15,0,1,0,0,0,0
SE,-22.54604259999998,-44.1641346,16/12/2021,7.759,0,0,0,0,1,0
S,-29.74493879999998,-51.1482329,21/10/2021,4.538,1,0,0,0,0,0
SE,-22.76983569999997,-47.1396251,13/04/2021,3.399,0,0,1,0,0,0
SE,-20.76652979999998,-49.37619279999999,14/04/2021,4.099,0,1,0,0,0,0
SE,-22.7402139,-43.464557,20/12/2021,7.299,0,0,0,0,1,0
SE,-22.73466449999998,-43.3852806,12/04/2021,4.529,0,0,1,0,0,0
SE,-21.9958167,-47.4248382,02/06/2021,4.089,0,0,1,0,0,0
SE,-23.4955415,-47.4379141,14/03/2021,3.999,0,0,1,0,0,0
SE,-23.11479049999998,-46.5772717,12/07/2021,4.44,0,0,1,0,0,0
SE,-20.26317159999997,-50.52334499999999,13/10/2021,4.999,0,1,0,0,0,0
S,-23.54926709999997,-51.4499461,16/07/2021,4.63,0,1,0,0,0,0
SE,-21.16675869999997,-47.8299983,15/12/2021,6.398,0,0,0,1,0,0
NE,-9.575162399999975,-35.75416750000001,25/10/2021,5.349,1,0,0,0,0,0
SE,-22.52974789999998,-43.2001832,15/06/2021,6.495,0,0,0,1,0,0
NE,-12.2550075,-38.9313534,05/01/2021,3.79,0,1,0,0,0,0
SE,-18.7246644,-47.4934599,10/11/2021,7.092,0,0,0,0,1,0
S,-23.34054429999997,-51.89924790000001,29/06/2021,4.48,0,0,1,0,0,0
CO,-17.7207274,-49.10697709999999,10/08/2021,4.509,0,0,1,0,0,0
SE,-19.902893,-44.0472832,07/12/2021,5.395,0,0,1,0,0,0
SE,-17.2196379,-46.8659392,23/11/2021,5.699,1,0,0,0,0,0
SE,-22.8228763,-42.9761468,11/08/2021,4.399,1,0,0,0,0,0
SE,-21.77919509999997,-43.3573904,26/01/2021,4.939,0,0,0,1,0,0
SE,-23.52928019999997,-46.6609308,04/05/2021,3.799,0,0,1,0,0,0
SE,-23.99157109999998,-46.2557439,01/06/2021,4.399,0,0,1,0,0,0
S,-24.96326359999997,-53.4500306,12/08/2021,4.69,0,1,0,0,0,0
SE,-22.70717159999997,-43.4596799,01/03/2021,4.299,0,1,0,0,0,0
SE,-22.02722419999997,-47.8711972,12/04/2021,3.759,0,0,1,0,0,0
SE,-22.90313499999997,-43.2525863,10/08/2021,5.149,0,0,1,0,0,0
SE,-23.9891788,-48.8965131,29/09/2021,5.699,0,0,0,1,0,0
S,-24.03412369999997,-52.36834289999999,22/09/2021,5.79,0,0,0,1,0,0
S,-27.00622109999997,-48.5976401,20/04/2021,5.199,0,0,0,1,0,0
NE,-3.767754099999974,-38.49201530000001,07/02/2021,3.99,0,1,0,0,0,0
CO,-15.6168225,-56.0720408,26/07/2021,3.953,0,0,1,0,0,0
N,2.830155500000025,-60.66485679999999,27/04/2021,5.49,0,0,0,0,1,0
S,-24.94570999999997,-53.43363559999999,26/08/2021,4.77,0,0,1,0,0,0
SE,-22.76465939999998,-47.3782877,24/08/2021,4.447,1,0,0,0,0,0
SE,-23.49583979999997,-46.29478859999999,20/04/2021,5.149,0,0,0,1,0,0
SE,-21.77009919999998,-41.3095083,04/08/2021,3.899,0,0,0,0,0,1
S,-27.48969129999997,-48.6528662,12/08/2021,5.869,0,0,0,0,1,0
S,-26.91084519999997,-49.1061954,10/03/2021,5.38,0,0,0,1,0,0
SE,-23.07765209999997,-47.2071293,07/07/2021,5.599,0,0,0,1,0,0
SE,-20.52692219999997,-47.386304,27/10/2021,6.797,0,0,0,0,1,0
SE,-18.9556383,-48.243085,15/06/2021,6.199,0,0,0,0,1,0
SE,-23.27170059999997,-47.278661,05/10/2021,4.849,0,1,0,0,0,0
SE,-21.20255719999997,-50.4339401,19/04/2021,4.349,1,0,0,0,0,0
SE,-22.65248109999998,-50.4132207,13/09/2021,4.999,1,0,0,0,0,0
SE,-23.6893615,-46.5640878,11/10/2021,4.649,0,1,0,0,0,0
SE,-21.13730479999998,-47.98099009999999,22/09/2021,5.999,0,0,0,1,0,0
CO,-17.5477736,-52.5395303,19/10/2021,5.21,1,0,0,0,0,0
SE,-22.64902479999997,-50.428111,18/04/2021,5.699,0,0,0,1,0,0
S,-27.57186309999997,-54.2618758,30/08/2021,6.199,0,0,0,1,0,0
SE,-23.5135408,-46.5683356,21/10/2021,4.699,0,0,1,0,0,0
SE,-23.5630456,-46.7901815,02/12/2021,4.999,0,0,1,0,0,0
N,-6.0675631,-49.8547266,30/09/2021,6.97,0,0,0,1,0,0
S,-26.108866,-49.80483539999999,20/07/2021,4.369,1,0,0,0,0,0
SE,-22.54524419999998,-44.1700042,04/08/2021,6.489,0,0,0,1,0,0
SE,-23.99157109999998,-46.2557439,05/09/2021,4.899,0,0,1,0,0,0
NE,-10.8496237,-37.0713921,07/07/2021,4.989,1,0,0,0,0,0
NE,-3.7394516,-38.4881132,04/07/2021,6.09,0,0,0,0,1,0
NE,-7.225207199999975,-39.3850867,24/02/2021,3.91,0,0,1,0,0,0
S,-28.46763399999998,-49.0150758,12/04/2021,3.199,0,0,0,0,0,1
SE,-22.52067779999997,-43.1884838,05/07/2021,4.699,1,0,0,0,0,0
SE,-22.72852089999997,-47.2957032,11/05/2021,4.199,0,0,1,0,0,0
NE,-5.807331599999974,-35.2030975,02/03/2021,4.59,0,1,0,0,0,0
CO,-15.6156349,-56.0221844,28/10/2021,5.155,0,0,1,0,0,0
S,-25.10229319999997,-50.15971689999999,06/07/2021,4.299,0,1,0,0,0,0
NE,-9.379817899999999,-38.0042727,04/10/2021,5.986,0,0,1,0,0,0
SE,-22.11394579999998,-43.1988905,08/09/2021,4.649,0,1,0,0,0,0
NE,-12.23004019999997,-38.9321855,09/12/2021,5.49,0,1,0,0,0,0
SE,-19.38469589999998,-40.0669991,22/06/2021,4.99,0,0,1,0,0,0
SE,-22.86411899999997,-47.05295750000001,30/08/2021,5.697,0,0,0,1,0,0
S,-30.01566809999998,-52.9062602,27/07/2021,6.299,0,0,0,0,1,0
CO,-16.45493359999998,-54.62908580000001,13/10/2021,4.799,0,0,1,0,0,0
S,-29.91267339999997,-51.0468468,17/03/2021,5.499,0,0,1,0,0,0
S,-25.56903749999998,-54.5821149,15/12/2021,6.45,0,0,0,1,0,0
CO,-16.71664889999997,-49.255336,10/02/2021,3.99,0,1,0,0,0,0
SE,-22.82875879999997,-43.2725249,26/10/2021,6.899,0,0,0,1,0,0
SE,-20.5278894,-47.4024182,23/06/2021,5.699,0,0,0,0,1,0
SE,-22.8972088,-49.6171596,01/09/2021,4.749,1,0,0,0,0,0
SE,-23.5016531,-46.4399519,26/05/2021,5.199,0,0,0,1,0,0
SE,-21.13004929999998,-48.0182182,01/12/2021,4.999,0,0,1,0,0,0
SE,-23.4825177,-46.351673,11/11/2021,5.269,0,1,0,0,0,0
NE,-3.783199199999975,-38.5005068,05/10/2021,6.079,0,0,0,0,1,0
SE,-21.19941369999997,-50.45019239999999,13/04/2021,5.35,0,0,0,0,1,0
SE,-21.2480769,-45.0005828,26/08/2021,4.999,0,1,0,0,0,0
NE,-12.86241689999997,-38.2909349,07/12/2021,6.99,0,0,0,1,0,0
SE,-23.18844569999997,-45.8736261,01/09/2021,4.299,0,0,1,0,0,0
NE,-3.758185899999975,-38.5346646,11/07/2021,5.69,0,0,0,1,0,0
NE,-8.117269199999974,-35.3036479,15/08/2021,5.86,0,0,0,1,0,0
SE,-23.55075669999997,-46.7997005,03/03/2021,3.649,0,0,1,0,0,0
SE,-22.87719679999998,-47.19878469999999,15/11/2021,6.399,0,0,0,0,1,0
S,-29.82517469999998,-51.1486047,15/07/2021,4.199,1,0,0,0,0,0
N,-3.0955638,-60.02305579999999,24/05/2021,5.09,0,0,0,0,1,0
NE,-9.389802,-37.9955032,11/07/2021,5.579,0,0,1,0,0,0
S,-25.09003949999998,-50.19657669999999,26/07/2021,5.599,0,0,0,0,1,0
NE,-5.838943799999975,-35.20662859999999,17/03/2021,5.89,0,0,0,1,0,0
NE,-7.9470613,-36.2074748,13/12/2021,5.19,0,0,1,0,0,0
SE,-18.85309659999998,-48.2536366,24/08/2021,4.499,0,0,1,0,0,0
SE,-19.38708059999998,-40.0605419,05/07/2021,4.19,1,0,0,0,0,0
SE,-22.9527281,-46.9848299,14/01/2021,3.099,0,0,1,0,0,0
CO,-16.69262529999997,-49.26782079999999,08/12/2021,6.99,0,0,0,1,0,0
S,-29.85091189999997,-51.16732140000001,17/06/2021,6.099,0,0,0,0,1,0
S,-26.91492759999997,-49.1095985,24/05/2021,5.379,0,0,0,0,1,0
CO,-16.41959819999997,-54.6105057,14/09/2021,6.279,0,0,0,0,1,0
S,-30.12164509999997,-51.3487021,21/04/2021,3.99,1,0,0,0,0,0
SE,-22.5619409,-47.407348,17/06/2021,5.699,0,0,0,0,1,0
CO,-15.8730159,-48.0338419,24/03/2021,4.499,0,1,0,0,0,0
CO,-16.6430781,-49.4494602,19/10/2021,4.77,0,0,1,0,0,0
SE,-22.7027534,-43.2836527,13/10/2021,4.199,0,0,0,0,0,1
SE,-22.7969861,-43.1933295,27/12/2021,7.199,0,0,0,0,1,0
N,-3.139523999999974,-58.4462542,11/10/2021,5.49,1,0,0,0,0,0
SE,-23.10624509999997,-45.7077222,14/10/2021,5.879,0,0,0,0,1,0
SE,-22.82021359999997,-47.2681484,21/12/2021,5.259,0,1,0,0,0,0
SE,-23.56152889999997,-46.78210479999999,06/12/2021,5.099,0,0,1,0,0,0
S,-23.44410079999997,-51.9123941,17/11/2021,5.39,0,1,0,0,0,0
CO,-16.48193989999997,-54.63774720000001,23/03/2021,4.46,1,0,0,0,0,0
SE,-23.02991109999997,-46.9711809,18/03/2021,5.489,0,0,0,0,1,0
CO,-15.6228265,-56.1087548,12/07/2021,4.999,1,0,0,0,0,0
N,2.820159700000025,-60.6897657,18/05/2021,4.63,1,0,0,0,0,0
CO,-15.7462809,-48.0889545,15/02/2021,3.699,0,0,1,0,0,0
S,-25.44469489999997,-49.1716297,08/06/2021,5.899,0,0,0,0,1,0
SE,-23.013757,-45.5390528,04/05/2021,4.199,0,1,0,0,0,0
NE,-7.922480799999974,-34.8858617,09/06/2021,4.89,0,0,1,0,0,0
N,-9.951329899999974,-67.8216237,13/04/2021,5.15,0,1,0,0,0,0
SE,-22.88050039999997,-43.0981821,15/11/2021,7.199,0,0,0,1,0,0
SE,-18.9222835,-48.27567440000001,12/08/2021,4.379,0,0,1,0,0,0
CO,-15.57470369999997,-56.0975189,14/06/2021,5.799,0,0,0,1,0,0
